,product_id,category,color,size,season,supplier,cost_price,list_price
19096,P019097,Bottoms,Red,S,Fall,supplierd,75.7,191.65
19097,P019098,Shoes,Blue,XL,Summer,supplierc,57.34,40.25
19098,P019099,Dresses,Blue,S,Spring,supplierc,8.32,160.22
19099,P019100,Bottoms,White,M,Fall,supplierd,12.83,116.24
19100,P019101,Tops,Blue,XL,Spring,supplierd,21.48,164.97
19101,P019102,Shoes,Blue,S,Summer,supplierd,56.36,129.26
19102,P019103,Dresses,Black,M,Summer,supplierb,19.7,74.43
19103,P019104,Bottoms,Yellow,L,Summer,supplierd,66.03,173.4
19104,P019105,Dresses,Yellow,XS,Summer,supplierd,11.69,102.2
19105,P019106,Bottoms,Black,M,Spring,suppliera,13.57,185.3
19106,P019107,Dresses,Black,L,Fall,suppliera,79.63,77.25
19107,P019108,Shoes,Red,L,Spring,supplierb,19.04,111.29
19108,P019109,Shoes,Black,L,Summer,supplierd,63.33,174.93
19109,P019110,Dresses,Black,XS,Fall,suppliera,30.78,151.65
19110,P019111,Dresses,Green,S,Spring,supplierd,24.25,15.84
19111,P019112,Accessories,Black,S,Winter,suppliera,17.37,76.92
19112,P019113,Dresses,Red,S,Winter,suppliera,78.39,42.1
19113,P019114,Dresses,Yellow,M,Winter,suppliera,43.33,24.26
19114,P019115,Shoes,Green,XS,Fall,supplierb,18.96,10.96
19115,P019116,Dresses,Red,XL,Fall,supplierb,44.92,111.68
19116,P019117,Tops,Red,XS,Spring,suppliera,33.67,61.27
19117,P019118,Dresses,Green,XL,Summer,suppliera,20.43,43.34
19118,P019119,Accessories,Green,L,Winter,supplierc,59.31,75.83
19119,P019120,Bottoms,Green,S,Summer,suppliera,38.14,59.1
19120,P019121,Shoes,Green,XL,Fall,suppliera,21.09,198.9
19121,P019122,Tops,Red,S,Summer,supplierb,77.03,98.64
19122,P019123,Bottoms,Green,XS,Spring,suppliera,24.72,64.01
19123,P019124,Tops,Blue,S,Winter,suppliera,42.51,102.17
19124,P019125,Shoes,Yellow,S,Spring,supplierd,74.03,51.61
19125,P019126,Accessories,Black,M,Summer,supplierd,79.41,65.04
19126,P019127,Shoes,Black,XL,Summer,suppliera,31.23,157.79
19127,P019128,Tops,Yellow,M,Summer,supplierc,14.15,18.86
19128,P019129,Tops,Blue,XS,Fall,supplierb,8.0,115.88
19129,P019130,Shoes,Yellow,L,Winter,suppliera,24.35,87.77
19130,P019131,Dresses,Red,L,Winter,supplierc,68.21,31.9
19131,P019132,Shoes,Red,S,Winter,supplierc,54.31,19.7
19132,P019133,Accessories,Black,L,Winter,suppliera,31.68,12.04
19133,P019134,Shoes,Unknown,M,Fall,suppliera,67.07,71.51
19134,P019135,Bottoms,Yellow,S,Winter,supplierb,37.47,91.48
19135,P019136,Dresses,Blue,S,Spring,supplierb,50.74,86.13
19136,P019137,Bottoms,Unknown,XL,Spring,suppliera,50.5,143.07
19137,P019138,Shoes,Black,S,Fall,suppliera,36.77,139.84
19138,P019139,Dresses,Green,L,Winter,suppliera,62.91,161.01
19139,P019140,Bottoms,Yellow,XL,Winter,suppliera,18.73,57.13
19140,P019141,Bottoms,White,M,Spring,supplierb,31.02,124.63
19141,P019142,Dresses,Red,L,Fall,supplierb,31.56,36.67
19142,P019143,Dresses,Red,L,Fall,supplierd,34.1,41.81
19143,P019144,Tops,Red,L,Fall,supplierd,59.8,172.49
19144,P019145,Dresses,Red,M,Winter,supplierd,5.73,185.57
19145,P019146,Shoes,Blue,XL,Fall,supplierc,65.97,174.09
19146,P019147,Accessories,Blue,XL,Spring,supplierc,47.95,149.86
19147,P019148,Tops,Green,L,Spring,supplierd,22.4,11.3
19148,P019149,Dresses,Blue,S,Winter,suppliera,53.98,52.74
19149,P019150,Accessories,Green,S,Summer,supplierb,36.71,22.26
19150,P019151,Tops,Green,L,Fall,suppliera,63.65,36.98
19151,P019152,Shoes,Red,S,Fall,suppliera,76.47,49.54
19152,P019153,Accessories,Red,M,Winter,supplierd,30.3,182.09
19153,P019154,Dresses,Blue,XL,Summer,suppliera,7.01,93.28
19154,P019155,Dresses,Blue,M,Summer,supplierb,78.92,58.68
19155,P019156,Shoes,Green,L,Summer,supplierb,48.44,198.75
19156,P019157,Tops,Black,S,Summer,supplierc,52.46,193.92
19157,P019158,Accessories,Red,L,Fall,supplierc,49.73,63.65
19158,P019159,Shoes,White,M,Winter,supplierc,26.44,94.88
19159,P019160,Tops,Black,XL,Spring,supplierc,60.03,59.01
19160,P019161,Bottoms,Red,XS,Spring,supplierc,70.99,139.31
19161,P019162,Bottoms,Red,L,Spring,supplierd,20.66,162.86
19162,P019163,Tops,Blue,L,Summer,supplierb,37.17,81.61
19163,P019164,Dresses,White,L,Fall,supplierb,6.83,174.72
19164,P019165,Dresses,Yellow,L,Spring,supplierc,40.74,28.53
19165,P019166,Bottoms,White,XL,Fall,supplierc,19.37,35.51
19166,P019167,Dresses,Red,XL,Fall,suppliera,26.71,108.86
19167,P019168,Dresses,Yellow,M,Winter,suppliera,72.13,51.76
19168,P019169,Tops,Yellow,XS,Spring,supplierd,36.8,181.46
19169,P019170,Tops,Green,L,Winter,supplierb,58.81,56.67
19170,P019171,Dresses,White,M,Fall,suppliera,7.96,112.93
19171,P019172,Tops,Black,XL,Winter,supplierc,49.01,35.09
19172,P019173,Accessories,Green,S,Summer,supplierb,44.95,122.48
19173,P019174,Bottoms,Blue,XL,Fall,supplierc,72.9,90.34
19174,P019175,Accessories,Red,XL,Summer,supplierb,19.36,199.52
19175,P019176,Accessories,Red,S,Fall,supplierc,73.77,53.36
19176,P019177,Dresses,Black,S,Spring,supplierd,59.3,170.19
19177,P019178,Dresses,Black,M,Summer,supplierc,55.33,92.32
19178,P019179,Accessories,Yellow,XS,Winter,suppliera,58.84,94.88
19179,P019180,Accessories,Blue,XS,Winter,supplierc,65.91,87.46
19180,P019181,Shoes,Blue,XL,Fall,supplierc,51.76,131.14
19181,P019182,Shoes,Yellow,S,Fall,suppliera,47.15,70.64
19182,P019183,Bottoms,Yellow,XL,Spring,supplierc,79.99,167.28
19183,P019184,Accessories,White,XS,Spring,suppliera,70.64,115.2
19184,P019185,Tops,Green,XS,Summer,supplierb,34.32,154.5
19185,P019186,Shoes,Red,L,Winter,supplierc,25.36,16.44
19186,P019187,Dresses,White,XS,Fall,supplierd,11.17,41.93
19187,P019188,Accessories,Blue,L,Winter,supplierb,12.46,149.85
19188,P019189,Tops,Black,XL,Fall,suppliera,46.99,107.86
19189,P019190,Tops,White,M,Winter,supplierd,37.44,111.08
19190,P019191,Tops,Black,XS,Fall,supplierc,77.9,12.97
19191,P019192,Dresses,Yellow,L,Spring,supplierb,37.67,30.03
19192,P019193,Shoes,Green,M,Summer,supplierd,57.92,89.44
19193,P019194,Tops,Black,M,Spring,suppliera,54.21,127.92
19194,P019195,Shoes,Red,XL,Summer,suppliera,40.47,16.51
19195,P019196,Bottoms,Green,S,Spring,supplierd,24.88,136.71
19196,P019197,Dresses,Black,M,Summer,supplierc,5.8,140.62
19197,P019198,Shoes,White,XL,Winter,supplierb,64.12,66.2
19198,P019199,Shoes,Red,S,Winter,supplierd,40.14,181.24
19199,P019200,Tops,Red,M,Winter,suppliera,15.64,152.18
19200,P019201,Tops,Blue,XL,Fall,supplierc,39.59,34.56
19201,P019202,Dresses,Blue,XL,Spring,supplierb,25.67,82.74
19202,P019203,Shoes,White,L,Fall,supplierd,67.57,45.99
19203,P019204,Accessories,Yellow,XL,Fall,supplierc,67.59,114.75
19204,P019205,Tops,Blue,M,Spring,supplierd,37.86,31.35
19205,P019206,Tops,Black,M,Spring,suppliera,51.92,31.61
19206,P019207,Bottoms,Yellow,XS,Summer,suppliera,45.42,139.21
19207,P019208,Dresses,Blue,M,Fall,supplierd,27.87,123.04
19208,P019209,Shoes,Red,S,Spring,supplierc,44.35,106.4
19209,P019210,Shoes,White,XS,Winter,supplierb,38.76,20.66
19210,P019211,Shoes,Black,XL,Spring,supplierc,19.48,16.9
19211,P019212,Tops,Red,XS,Winter,suppliera,69.16,41.02
19212,P019213,Dresses,Red,S,Winter,supplierc,39.68,195.13
19213,P019214,Shoes,Green,XS,Spring,supplierb,25.56,126.83
19214,P019215,Accessories,Blue,S,Winter,supplierc,45.97,49.54
19215,P019216,Bottoms,Yellow,XL,Winter,supplierb,35.41,43.34
19216,P019217,Bottoms,Black,XS,Fall,suppliera,71.68,135.75
19217,P019218,Shoes,White,M,Spring,suppliera,28.83,197.86
19218,P019219,Tops,White,M,Spring,supplierb,9.31,98.42
19219,P019220,Bottoms,White,S,Winter,suppliera,78.46,46.37
19220,P019221,Bottoms,Green,S,Summer,suppliera,38.72,124.38
19221,P019222,Bottoms,Black,S,Winter,suppliera,78.66,115.08
19222,P019223,Bottoms,Red,XL,Summer,supplierc,31.22,28.36
19223,P019224,Shoes,Unknown,S,Winter,supplierd,31.64,108.57
19224,P019225,Dresses,Green,M,Winter,supplierd,42.82,83.55
19225,P019226,Dresses,Yellow,M,Fall,supplierb,25.13,174.05
19226,P019227,Tops,Yellow,S,Winter,supplierc,66.43,57.2
19227,P019228,Accessories,Blue,L,Fall,suppliera,79.98,28.44
19228,P019229,Dresses,Red,S,Spring,supplierb,52.76,47.93
19229,P019230,Accessories,White,L,Winter,supplierc,34.37,78.19
19230,P019231,Dresses,Blue,XS,Spring,supplierd,58.32,92.94
19231,P019232,Dresses,Black,XS,Winter,suppliera,50.51,17.53
19232,P019233,Tops,Black,M,Fall,suppliera,76.14,138.27
19233,P019234,Bottoms,Yellow,XS,Winter,suppliera,59.2,17.5
19234,P019235,Tops,Green,XS,Fall,suppliera,43.48,172.56
19235,P019236,Dresses,Black,XS,Summer,supplierd,8.62,55.77
19236,P019237,Bottoms,White,XL,Spring,suppliera,21.15,183.06
19237,P019238,Bottoms,Green,XL,Spring,supplierb,24.31,72.56
19238,P019239,Bottoms,Green,S,Winter,suppliera,71.53,93.43
19239,P019240,Accessories,White,L,Winter,suppliera,68.94,64.3
19240,P019241,Dresses,Black,M,Winter,supplierd,34.27,18.74
19241,P019242,Shoes,Blue,XL,Summer,supplierd,65.65,93.41
19242,P019243,Tops,Green,XL,Spring,supplierb,47.02,114.11
19243,P019244,Accessories,Blue,M,Summer,supplierb,75.24,10.85
19244,P019245,Tops,Blue,XL,Summer,supplierd,69.45,72.39
19245,P019246,Shoes,Blue,M,Fall,suppliera,68.27,44.49
19246,P019247,Bottoms,Yellow,S,Fall,supplierb,22.67,62.82
19247,P019248,Shoes,Blue,S,Winter,suppliera,58.97,111.42
19248,P019249,Tops,White,XS,Fall,supplierd,11.35,16.55
19249,P019250,Shoes,Red,M,Fall,supplierd,13.46,137.23
19250,P019251,Dresses,Black,M,Summer,supplierd,17.46,89.76
19251,P019252,Shoes,Red,S,Fall,supplierc,19.61,158.93
19252,P019253,Dresses,Yellow,XL,Spring,supplierd,11.04,117.69
19253,P019254,Shoes,Red,M,Fall,suppliera,68.08,192.03
19254,P019255,Dresses,Green,M,Spring,supplierd,58.0,47.94
19255,P019256,Dresses,Red,XL,Winter,suppliera,76.25,108.99
19256,P019257,Shoes,Red,S,Winter,suppliera,77.12,152.93
19257,P019258,Accessories,White,M,Spring,supplierb,16.52,33.72
19258,P019259,Bottoms,Blue,M,Summer,supplierd,62.78,26.39
19259,P019260,Bottoms,Red,XL,Summer,supplierd,21.75,92.16
19260,P019261,Bottoms,Red,XS,Fall,supplierb,44.35,181.51
19261,P019262,Dresses,Yellow,XL,Fall,supplierb,43.06,187.97
19262,P019263,Bottoms,Green,XL,Spring,supplierb,51.79,108.14
19263,P019264,Dresses,Unknown,XS,Fall,supplierd,8.31,178.46
19264,P019265,Accessories,Green,M,Spring,supplierb,68.71,58.72
19265,P019266,Shoes,Black,XS,Summer,suppliera,17.85,64.01
19266,P019267,Shoes,Black,L,Spring,supplierb,55.38,88.72
19267,P019268,Dresses,Black,XS,Fall,supplierd,60.0,57.1
19268,P019269,Dresses,White,S,Winter,supplierc,42.8,131.24
19269,P019270,Accessories,White,M,Spring,supplierb,52.41,104.45
19270,P019271,Bottoms,Blue,L,Summer,supplierd,75.07,154.78
19271,P019272,Accessories,Black,L,Spring,supplierd,21.29,153.81
19272,P019273,Shoes,White,XS,Fall,supplierd,24.38,172.37
19273,P019274,Shoes,White,L,Summer,supplierd,44.4,171.47
19274,P019275,Bottoms,Yellow,M,Summer,supplierb,17.11,138.46
19275,P019276,Shoes,Yellow,M,Fall,supplierc,74.27,130.0
19276,P019277,Dresses,Yellow,XL,Fall,suppliera,36.73,53.61
19277,P019278,Shoes,Red,XL,Fall,suppliera,70.32,178.55
19278,P019279,Tops,Black,S,Fall,supplierb,40.89,130.71
19279,P019280,Bottoms,Green,XS,Spring,supplierb,8.55,78.7
19280,P019281,Bottoms,Yellow,L,Summer,supplierd,50.55,184.88
19281,P019282,Bottoms,Red,XL,Spring,supplierb,55.42,30.52
19282,P019283,Tops,White,M,Spring,supplierd,20.33,154.8
19283,P019284,Accessories,White,L,Fall,supplierd,67.17,159.15
19284,P019285,Dresses,White,XS,Fall,suppliera,64.28,193.68
19285,P019286,Bottoms,White,L,Spring,supplierd,36.5,12.64
19286,P019287,Shoes,Green,L,Spring,supplierd,28.54,95.9
19287,P019288,Dresses,Blue,S,Fall,suppliera,14.28,118.99
19288,P019289,Shoes,Blue,XS,Winter,supplierd,54.29,37.67
19289,P019290,Dresses,Black,L,Winter,suppliera,38.63,45.96
19290,P019291,Dresses,Yellow,M,Summer,supplierb,14.46,176.06
19291,P019292,Shoes,White,M,Spring,suppliera,23.34,179.58
19292,P019293,Shoes,Black,S,Summer,supplierc,69.88,30.4
19293,P019294,Dresses,Green,XL,Summer,supplierc,64.91,190.07
19294,P019295,Bottoms,Black,XS,Summer,supplierc,79.14,162.63
19295,P019296,Shoes,Blue,L,Winter,supplierb,59.78,164.64
19296,P019297,Tops,Blue,S,Spring,supplierd,34.95,31.03
19297,P019298,Tops,Yellow,M,Summer,supplierc,28.82,175.32
19298,P019299,Dresses,Blue,L,Fall,supplierc,39.96,24.6
19299,P019300,Accessories,Black,M,Spring,supplierd,44.24,80.65
19300,P019301,Dresses,White,L,Winter,supplierc,46.28,67.98
19301,P019302,Dresses,Red,XS,Summer,supplierb,15.0,106.86
19302,P019303,Bottoms,Blue,M,Spring,suppliera,20.27,157.28
19303,P019304,Bottoms,Black,S,Winter,supplierc,68.33,67.9
19304,P019305,Accessories,Red,S,Winter,suppliera,23.47,19.65
19305,P019306,Accessories,Blue,S,Fall,supplierb,66.11,193.83
19306,P019307,Accessories,Blue,S,Spring,supplierb,26.29,170.93
19307,P019308,Accessories,Green,XL,Fall,supplierc,61.05,162.53
19308,P019309,Accessories,Blue,L,Spring,supplierb,12.26,99.25
19309,P019310,Dresses,Red,L,Spring,supplierd,51.7,100.58
19310,P019311,Dresses,Red,L,Spring,supplierc,65.54,30.89
19311,P019312,Tops,White,XL,Fall,supplierd,38.67,98.61
19312,P019313,Tops,Red,S,Spring,supplierc,51.96,174.07
19313,P019314,Shoes,Black,XS,Summer,supplierb,73.85,72.1
19314,P019315,Dresses,Black,S,Spring,supplierb,76.69,98.97
19315,P019316,Accessories,Yellow,XL,Spring,supplierb,63.87,134.81
19316,P019317,Shoes,Yellow,XS,Spring,supplierb,6.38,189.52
19317,P019318,Bottoms,Yellow,XL,Fall,suppliera,29.17,146.3
19318,P019319,Dresses,Blue,M,Summer,suppliera,15.14,31.57
19319,P019320,Tops,White,L,Summer,supplierd,68.36,160.29
19320,P019321,Dresses,Blue,L,Spring,supplierc,38.16,152.28
19321,P019322,Dresses,White,XL,Summer,suppliera,45.04,180.34
19322,P019323,Dresses,Unknown,XS,Summer,suppliera,72.56,77.68
19323,P019324,Dresses,White,M,Spring,suppliera,57.58,184.88
19324,P019325,Bottoms,Green,M,Summer,supplierb,18.7,150.54
19325,P019326,Tops,Yellow,S,Winter,supplierb,8.4,60.85
19326,P019327,Dresses,Green,S,Fall,supplierb,41.26,155.9
19327,P019328,Bottoms,Blue,XS,Summer,suppliera,61.15,88.87
19328,P019329,Shoes,Black,S,Spring,supplierc,40.67,64.05
19329,P019330,Dresses,White,L,Spring,supplierc,33.14,79.4
19330,P019331,Bottoms,Blue,XL,Summer,supplierb,8.2,194.64
19331,P019332,Accessories,Green,L,Spring,supplierb,12.26,135.63
19332,P019333,Shoes,Green,M,Fall,supplierd,30.84,92.37
19333,P019334,Tops,Red,M,Summer,suppliera,69.92,99.46
19334,P019335,Dresses,Red,XL,Fall,supplierc,31.39,110.31
19335,P019336,Dresses,White,XS,Winter,supplierd,13.86,180.88
19336,P019337,Bottoms,Unknown,M,Winter,supplierc,56.64,76.47
19337,P019338,Tops,Red,XS,Summer,supplierb,60.07,82.72
19338,P019339,Accessories,Yellow,L,Summer,supplierc,39.75,25.17
19339,P019340,Shoes,Yellow,S,Spring,supplierc,17.88,99.46
19340,P019341,Tops,Green,XL,Spring,supplierc,53.73,10.74
19341,P019342,Dresses,Blue,S,Spring,supplierb,27.24,119.88
19342,P019343,Bottoms,Black,XS,Spring,supplierd,43.45,24.28
19343,P019344,Accessories,White,XS,Summer,suppliera,64.43,164.99
19344,P019345,Bottoms,Blue,L,Fall,supplierc,75.19,158.69
19345,P019346,Shoes,White,L,Fall,supplierc,29.89,187.21
19346,P019347,Tops,Blue,XS,Fall,suppliera,35.28,54.64
19347,P019348,Bottoms,Unknown,L,Fall,supplierb,54.21,75.31
19348,P019349,Bottoms,Black,XL,Spring,suppliera,23.67,62.85
19349,P019350,Dresses,White,M,Spring,supplierc,29.08,107.66
19350,P019351,Bottoms,Red,XL,Spring,supplierb,76.8,95.07
19351,P019352,Accessories,Blue,XS,Summer,supplierc,74.95,190.43
19352,P019353,Tops,Yellow,M,Winter,suppliera,13.12,81.56
19353,P019354,Shoes,Blue,XS,Summer,supplierc,18.93,195.64
19354,P019355,Bottoms,Yellow,XL,Fall,supplierd,41.86,161.37
19355,P019356,Accessories,Red,XS,Spring,supplierb,21.62,10.57
19356,P019357,Shoes,Black,L,Fall,supplierc,15.97,87.24
19357,P019358,Accessories,Black,XS,Spring,suppliera,14.54,130.95
19358,P019359,Bottoms,Black,XL,Spring,supplierd,69.2,86.03
19359,P019360,Bottoms,Green,L,Spring,suppliera,72.29,150.04
19360,P019361,Unknown,Green,M,Spring,supplierc,5.17,45.44
19361,P019362,Dresses,Black,XL,Summer,supplierd,55.87,112.73
19362,P019363,Accessories,Black,S,Fall,supplierb,27.18,80.01
19363,P019364,Dresses,Red,S,Summer,supplierb,19.08,149.28
19364,P019365,Dresses,Green,XL,Spring,supplierb,21.81,175.41
19365,P019366,Shoes,Yellow,XL,Winter,supplierb,73.94,33.02
19366,P019367,Shoes,White,S,Summer,suppliera,9.49,107.85
19367,P019368,Accessories,Black,S,Spring,supplierd,34.05,114.67
19368,P019369,Dresses,Black,S,Fall,supplierb,70.06,148.97
19369,P019370,Tops,Black,XL,Spring,suppliera,71.32,166.96
19370,P019371,Dresses,Blue,L,Fall,supplierb,39.29,118.69
19371,P019372,Shoes,Green,XS,Fall,suppliera,54.87,143.59
19372,P019373,Dresses,White,XS,Fall,supplierd,21.79,41.7
19373,P019374,Bottoms,Blue,L,Winter,suppliera,71.14,62.44
19374,P019375,Bottoms,Blue,XS,Summer,supplierb,46.65,147.88
19375,P019376,Tops,White,L,Fall,supplierb,76.86,177.63
19376,P019377,Accessories,White,L,Fall,supplierc,49.67,192.45
19377,P019378,Dresses,White,XS,Spring,supplierd,20.59,163.21
19378,P019379,Bottoms,White,XS,Summer,suppliera,31.62,97.73
19379,P019380,Accessories,Yellow,XS,Summer,supplierb,28.11,142.94
19380,P019381,Bottoms,White,M,Spring,supplierc,46.63,154.94
19381,P019382,Accessories,Yellow,XS,Winter,supplierd,29.52,99.56
19382,P019383,Accessories,Black,XL,Summer,supplierc,52.38,160.06
19383,P019384,Bottoms,Yellow,XL,Winter,supplierd,65.92,47.75
19384,P019385,Shoes,Yellow,M,Fall,supplierd,48.25,139.7
19385,P019386,Accessories,White,XL,Spring,supplierd,41.33,51.77
19386,P019387,Dresses,White,XS,Spring,supplierc,20.11,128.75
19387,P019388,Bottoms,Green,M,Spring,supplierd,63.57,13.69
19388,P019389,Shoes,Black,S,Fall,supplierb,11.0,84.88
19389,P019390,Bottoms,Blue,S,Spring,supplierd,11.72,156.71
19390,P019391,Tops,Black,L,Winter,suppliera,67.9,190.31
19391,P019392,Dresses,Red,XS,Fall,supplierb,66.78,184.61
19392,P019393,Tops,White,L,Winter,supplierb,47.87,71.36
19393,P019394,Accessories,Blue,S,Fall,supplierd,64.18,84.38
19394,P019395,Accessories,Red,XL,Winter,supplierc,71.99,145.01
19395,P019396,Tops,Yellow,M,Spring,suppliera,46.89,33.21
19396,P019397,Tops,Blue,S,Summer,supplierc,39.96,29.34
19397,P019398,Accessories,Black,L,Spring,supplierd,53.19,95.18
19398,P019399,Shoes,Yellow,XL,Winter,suppliera,79.1,30.23
19399,P019400,Dresses,Red,M,Winter,supplierd,43.82,187.21
19400,P019401,Bottoms,Yellow,XL,Winter,supplierb,18.2,160.85
19401,P019402,Tops,Yellow,S,Spring,supplierd,70.92,137.4
19402,P019403,Dresses,Yellow,XL,Summer,supplierd,76.95,48.09
19403,P019404,Bottoms,White,XL,Summer,supplierc,77.58,197.5
19404,P019405,Bottoms,White,L,Fall,supplierc,62.83,71.4
19405,P019406,Tops,Red,XL,Summer,supplierd,11.7,47.21
19406,P019407,Shoes,Black,M,Summer,supplierc,6.15,70.85
19407,P019408,Shoes,Red,S,Summer,supplierd,66.43,62.51
19408,P019409,Dresses,Black,XS,Spring,suppliera,22.63,88.27
19409,P019410,Dresses,Blue,XL,Fall,suppliera,22.08,37.89
19410,P019411,Accessories,Black,S,Summer,suppliera,48.85,41.39
19411,P019412,Shoes,Unknown,XL,Fall,supplierc,6.83,114.84
19412,P019413,Dresses,Red,XL,Fall,suppliera,51.69,196.26
19413,P019414,Accessories,Blue,L,Winter,supplierd,67.48,34.06
19414,P019415,Bottoms,Yellow,S,Winter,suppliera,75.63,19.78
19415,P019416,Dresses,Red,M,Fall,suppliera,69.12,180.68
19416,P019417,Accessories,Green,XS,Spring,supplierc,74.14,190.07
19417,P019418,Shoes,Yellow,XL,Spring,suppliera,10.87,160.18
19418,P019419,Bottoms,Red,S,Fall,supplierb,34.08,14.85
19419,P019420,Dresses,Green,S,Winter,supplierb,50.56,140.46
19420,P019421,Shoes,Red,XL,Spring,supplierc,19.51,145.72
19421,P019422,Bottoms,Red,XS,Fall,supplierd,53.27,92.3
19422,P019423,Tops,Blue,XL,Summer,suppliera,15.59,155.24
19423,P019424,Shoes,Yellow,XS,Summer,suppliera,76.71,145.16
19424,P019425,Tops,Green,S,Summer,supplierd,61.42,121.72
19425,P019426,Dresses,Blue,XL,Spring,supplierb,34.05,45.23
19426,P019427,Accessories,Green,S,Fall,suppliera,17.83,12.66
19427,P019428,Dresses,Unknown,XL,Winter,suppliera,34.93,140.5
19428,P019429,Shoes,White,XL,Spring,supplierd,14.77,134.22
19429,P019430,Tops,Green,M,Fall,supplierb,53.37,179.54
19430,P019431,Tops,Blue,L,Winter,supplierd,26.88,24.14
19431,P019432,Bottoms,Blue,XL,Fall,supplierd,74.2,124.27
19432,P019433,Dresses,Black,XL,Spring,suppliera,52.96,66.72
19433,P019434,Dresses,Yellow,S,Summer,suppliera,55.57,180.73
19434,P019435,Shoes,Yellow,XS,Spring,supplierd,45.48,49.49
19435,P019436,Tops,Yellow,S,Spring,supplierc,26.1,154.26
19436,P019437,Shoes,Red,L,Spring,suppliera,5.95,83.87
19437,P019438,Shoes,White,XL,Summer,supplierb,8.78,104.18
19438,P019439,Tops,Red,S,Spring,suppliera,67.59,48.25
19439,P019440,Shoes,Unknown,XS,Summer,supplierb,52.76,36.92
19440,P019441,Tops,White,L,Summer,supplierb,17.44,76.51
19441,P019442,Shoes,Green,L,Winter,supplierb,54.34,154.14
19442,P019443,Accessories,Yellow,XL,Summer,supplierd,78.23,73.04
19443,P019444,Shoes,Blue,L,Summer,suppliera,22.02,13.1
19444,P019445,Shoes,Blue,XS,Summer,supplierc,22.82,110.32
19445,P019446,Accessories,Blue,S,Summer,supplierb,55.82,27.71
19446,P019447,Dresses,Blue,L,Spring,suppliera,62.34,127.94
19447,P019448,Tops,White,M,Summer,suppliera,27.73,165.01
19448,P019449,Bottoms,Red,S,Summer,supplierb,65.91,107.74
19449,P019450,Accessories,Red,XS,Winter,supplierb,50.51,47.31
19450,P019451,Dresses,Yellow,XS,Winter,supplierd,10.63,131.55
19451,P019452,Shoes,Green,XL,Spring,suppliera,8.74,168.66
19452,P019453,Dresses,Blue,L,Fall,supplierd,44.42,119.42
19453,P019454,Accessories,Yellow,XL,Summer,supplierb,75.86,163.32
19454,P019455,Shoes,Blue,L,Fall,suppliera,14.45,182.86
19455,P019456,Dresses,Yellow,S,Summer,suppliera,10.32,72.99
19456,P019457,Bottoms,Red,XL,Winter,suppliera,28.71,188.88
19457,P019458,Tops,Yellow,XL,Spring,suppliera,68.79,59.52
19458,P019459,Tops,Green,XL,Spring,supplierc,19.78,38.04
19459,P019460,Accessories,Yellow,XL,Fall,supplierc,19.47,78.44
19460,P019461,Shoes,Black,M,Winter,supplierb,38.04,28.57
19461,P019462,Shoes,White,M,Summer,supplierd,79.43,127.97
19462,P019463,Tops,Yellow,XL,Spring,supplierc,34.16,169.59
